ts_ms,seq,state,fsr_0,fsr_1,fsr_2,fsr_3,ir_0,ir_1,ir_2,ir_3,ir_4,ir_5,us_bottom,us_top,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,imu_temp_c,wall_ts
554,222,SNIFF,185.0,249.0,191.0,273.0,0,0,1,0,0,1,22.53259056030658,57.415990896580354,-0.31888233212199363,9.685671537281022,0.10561916256925022,-0.01071125720001443,-0.02569572662095963,-0.019823883212141683,37.060864176096665,1787429377.8860447
557,223,SNIFF,183.0,252.0,192.0,272.0,1,1,0,1,1,0,29.391493157989373,47.462514465064984,-0.3313384405470494,9.620383592016521,-0.36479765432023326,-0.013610542881436462,-0.015119191554941853,0.0001806671181862271,36.99594734157632,1787429377.8883717
559,224,SNIFF,184.0,250.0,193.0,272.0,1,1,0,1,0,1,35.87678414677127,46.26898405637357,-0.26560973890110134,9.611915042373209,0.07250708127154334,-0.02992307342156718,-0.012419336904345463,-0.010582206988247139,37.076604099249046,1787429377.892853
562,225,SNIFF,185.0,250.0,192.0,271.0,1,0,1,0,1,1,28.050379973724915,51.54617432765933,-0.2626332565338301,9.666638425270232,-0.08303031171509204,0.0028227392691926537,-0.006165204929028369,-0.021816967005431846,37.24587753229849,1787429377.8966153
564,226,SNIFF,185.0,249.0,195.0,269.0,1,1,0,1,1,1,20.50779736172543,47.12882903145341,-0.3233264724486128,9.69214229949418,-0.13022464633767197,-0.02634138357165837,-0.028686931586673303,-0.015754100444548946,37.35938873800565,1787429377.898207
567,227,SNIFF,184.0,252.0,196.0,267.0,1,1,0,1,1,1,29.818511174609228,54.8547049303136,-0.35507527036951936,9.588484858898733,0.09749716088971914,-0.009000013287022376,-0.029209290638442922,-0.02080946418298881,37.26367184531495,1787429377.899478
569,228,SNIFF,184.0,252.0,198.0,265.0,1,0,0,1,0,0,20.00441888155943,49.953642313365904,-0.35211863263859705,9.57878884476602,0.5937105337099943,-0.011679502911588431,-0.01786403765683235,-0.0028230531344340427,37.25446668022567,1787429377.9014199
572,229,SNIFF,181.0,251.0,200.0,266.0,1,0,1,0,0,1,27.433410604056142,60.686230755453764,-0.413065369624089,9.573692229125959,-0.10418028604828203,-0.01546332775923682,-0.03218828386397245,-0.032297404910945605,37.13865739644466,1787429377.903972
574,230,SNIFF,182.0,250.0,201.0,265.0,0,1,1,0,0,1,32.568646767721624,51.86823877472996,-0.34710950986844824,9.491751454469712,0.20479072531906822,-0.013417750640699597,-0.015379996680307687,-0.02086513962577802,37.35218910517623,1787429377.907325
577,231,SNIFF,181.0,250.0,200.0,267.0,0,1,1,0,0,0,32.18358591911459,51.44042907585248,-0.3704834233626565,9.621863984769949,0.6142539895322546,-0.038470943200718685,-0.02598865288290748,-0.012919409083490865,37.26606146243551,1787429377.9120367
579,232,SNIFF,182.0,252.0,200.0,265.0,1,0,1,1,1,0,24.271552958187947,50.585559565110884,-0.3669475637799852,9.599907281185304,0.206791446328121,-0.031634659259170646,-0.00808532464895031,-0.03245774388534868,36.99945239757029,1787429377.9124706
582,233,SNIFF,186.0,252.0,197.0,263.0,1,1,1,1,1,0,21.866650016043884,39.44054676826133,-0.3620044560194373,9.67961348791963,0.267522664702499,-0.026273874093322318,-0.013005146642210669,-0.027858518031821322,36.99121764508211,1787429377.915049
584,234,SNIFF,185.0,251.0,200.0,262.0,1,1,1,1,0,1,25.05500146950525,44.3322324008504,-0.358327809679995,9.61660801485708,-0.1130031128955718,-0.019991802049729494,-0.027054936802895994,-0.01770373239137612,37.214099245804235,1787429377.9174476
587,235,SNIFF,185.0,251.0,198.0,264.0,1,1,0,1,1,0,22.85199206610983,34.63557568604827,-0.38360183293155314,9.714872374176776,0.41924616540101756,-0.006871415494540251,-0.011962286700407446,-0.0013860670717593046,37.359782585518204,1787429377.9206438
589,236,SNIFF,183.0,249.0,201.0,264.0,1,1,0,1,1,1,23.6282965187184,56.64295571265977,-0.4190742568951112,9.571066564652742,-0.07654761481221356,-0.03478769928384375,-0.03696042528001224,-0.023906265034351348,37.18122163469633,1787429377.9250968
592,237,SNIFF,185.0,248.0,202.0,262.0,1,1,0,1,1,1,28.20691307617512,52.558684497189645,-0.4370593896297959,9.609430004950248,0.31996239248150504,-0.019728088294699516,-0.027435824568623788,-0.03201741742352984,37.1283981388218,1787429377.9251137
594,238,SNIFF,187.0,250.0,199.0,262.0,0,0,1,1,1,0,24.693506665728783,49.06361899506858,-0.3956564725105685,9.618335969997295,0.48995018388258804,-0.02380113375804982,-0.031162323872739192,-0.01733725932640009,37.37996516642566,1787429377.931859
597,239,SNIFF,188.0,250.0,198.0,262.0,1,1,1,1,1,0,19.005927882065905,55.19838440214559,-0.38949823602146433,9.602110687904494,0.2161089532626564,-0.012912201115901351,-0.03274692324016577,-0.030950960756511492,37.37087693213568,1787429377.9320912
599,240,SNIFF,186.0,248.0,198.0,266.0,1,1,1,1,1,0,32.40350049470837,51.200031849309525,-0.34024611615858935,9.666308906598806,0.24980716918320528,-0.029322120021371592,-0.008832626196882453,-0.03441126572154528,37.029995166457546,1787429377.9345675
602,241,SNIFF,184.0,249.0,198.0,267.0,1,1,0,1,0,0,33.92479999474786,53.47561887139287,-0.3570425254939754,9.647233286097697,0.15450707251747617,-0.03300236010483236,-0.03062550242015665,-0.017316090420985215,37.27004249957171,1787429377.9388418
604,242,SNIFF,185.0,248.0,198.0,267.0,1,1,1,1,1,1,23.726231665129013,49.6051800735669,-0.3551476743250965,9.666492939214084,-0.01221054045128947,-0.03157998177018641,0.0014737239655764865,-0.024342367080979775,37.57617526140157,1787429377.9397674
607,243,SNIFF,186.0,250.0,196.0,267.0,0,1,1,0,1,0,31.1353805073172,38.66088404581929,-0.3550441248434236,9.589327891973648,0.3633907361021003,-0.026572952177081974,-0.024594937046889462,-0.022524249302356882,36.79705710381332,1787429377.942367
609,244,SNIFF,184.0,252.0,196.0,267.0,0,1,1,1,0,0,23.049772543728224,50.147298994423934,-0.4170607296820117,9.566038409626762,0.11223415966855885,-0.011525673884957247,-0.011183767510870725,-0.0139013180573906,36.9068217009933,1787429377.9455209
612,245,SNIFF,184.0,252.0,197.0,265.0,1,1,1,1,1,1,34.61387170868351,50.57417226557753,-0.3159371344942902,9.660052275143817,-0.14709338141647932,-0.01596882063495495,-0.025828330938518777,-0.02015989515054303,37.387393799117845,1787429377.9474247
614,246,SNIFF,185.0,253.0,195.0,265.0,0,1,1,1,1,0,25.31256480405201,57.07602685831523,-0.34129879895229803,9.628206258493151,0.2564903606150726,-0.02036681687938956,-0.014618494176356288,-0.0009518055071808564,37.322928809616364,1787429377.950378
617,247,SNIFF,187.0,255.0,195.0,261.0,1,1,1,0,1,0,23.94802100321303,49.43093235842899,-0.32296674573812756,9.648431178537573,0.7694074691910976,-0.004260351130547482,-0.008815707409978344,-0.0262870878931942,36.854185770651554,1787429377.952754
619,248,SNIFF,187.0,255.0,196.0,260.0,1,0,1,1,0,1,31.98282688472011,56.33965909424964,-0.2846991015378656,9.604977072164438,-0.32556399266916064,-0.0034648905153936704,-0.0027306474330694667,-0.011461396912839927,37.251356756302776,1787429377.9556904
622,249,SNIFF,185.0,257.0,195.0,262.0,1,0,1,1,0,0,25.898822937740192,55.06520714415731,-0.3209115691447726,9.612463858407763,0.059686215543434326,0.002422625858377443,-0.002620573331309691,-0.012926380051841529,37.21601652492462,1787429377.95795
624,250,SNIFF,182.0,259.0,195.0,262.0,1,0,1,1,1,0,24.66974727408656,52.0375557395311,-0.2618411085755452,9.646130608125668,-0.0953117289285305,-0.012463044351086016,-0.017816060428418018,-0.024813776239324417,37.22963577557429,1787429377.963701
627,251,SNIFF,182.0,261.0,193.0,262.0,0,1,0,1,1,1,24.021692471353568,54.963515906843014,-0.2989516931270747,9.741181696171369,-0.34368224807804887,-0.009585816962422162,-0.009881190243541834,-0.01102442186222854,37.13134884763263,1787429377.9637136
629,252,SNIFF,184.0,261.0,191.0,262.0,1,0,1,1,0,0,22.738854284821862,51.812246930601944,-0.27754518999966604,9.68109783057833,0.1712281815514225,-0.02983147537084232,-0.030440238340541714,-0.009678133856090594,37.11615186866535,1787429377.9652295
632,253,SNIFF,183.0,261.0,190.0,265.0,1,1,1,1,0,0,25.319523235479366,54.94845647928781,-0.23931602760274887,9.647250036473068,-0.22891847624355816,-0.018269992688473752,-0.0402486445833499,-0.015214662575075807,36.905751193018624,1787429377.9691467
634,254,SNIFF,185.0,261.0,188.0,264.0,1,1,1,1,1,0,21.80281265634477,49.98200213917676,-0.23674822891406416,9.69676131722314,-0.4701142107978875,-0.03306477032152151,0.001930079456072863,-0.002755793591348553,37.19643027234152,1787429377.970414
637,255,SNIFF,185.0,260.0,188.0,265.0,0,0,1,1,0,1,29.56363925971783,45.93805791432702,-0.21774194218237272,9.633780928226033,0.018598419996872173,-0.01581244434279848,-0.009278603489005804,-0.03405067901777129,37.207809017112915,1787429377.9734309
639,256,SNIFF,185.0,260.0,189.0,263.0,1,1,1,1,1,1,23.064204833544267,41.38256349012288,-0.22593619136898596,9.684920794239869,0.013505328489542681,-0.004785365732859726,0.0011592025006437086,-0.021646497869921576,37.149448461893115,1787429377.9764895
642,257,SNIFF,187.0,264.0,187.0,260.0,0,1,1,1,0,0,24.480392703565784,48.43954076327,-0.15866232438328115,9.731538516973465,0.035556025004697143,-0.010453086840917895,-0.018984119746893853,-0.0019184119074947964,37.31709724644922,1787429377.978161
644,258,SNIFF,188.0,263.0,186.0,261.0,0,0,1,1,0,1,31.49269967155459,51.580551569912956,-0.16814454026277992,9.699944946570888,0.04738944157952321,-0.013136450889335176,0.006785483726370884,-0.003233481850028222,37.13534348029673,1787429377.982095
647,259,SNIFF,188.0,263.0,184.0,262.0,1,0,1,0,1,1,22.957548187958075,50.01289448256611,-0.18769918345544723,9.696022637120333,0.40300459359428736,-0.02456877135846956,-0.0066238017880373605,0.00810189834966011,37.024874253500656,1787429377.9841607
649,260,SNIFF,188.0,266.0,184.0,259.0,0,1,0,1,1,1,21.602152452877988,56.097939215244196,-0.13577642026115957,9.789774684147337,0.11867106144134348,-0.015636940886861066,-0.013571514466049848,-0.025479166198164514,37.16225025962713,1787429377.9854863
652,261,SNIFF,192.0,268.0,181.0,258.0,1,0,1,1,0,0,25.993711982123216,50.661083466688154,-0.10576540409004115,9.721373969268893,0.9879735282248724,-0.01751789401753441,-0.004455915916142923,-0.0005805378481087906,37.38739330838287,1787429377.9909427
654,262,SNIFF,193.0,267.0,180.0,258.0,1,1,0,1,0,1,21.997897263370433,47.63658876293418,-0.06548383345712468,9.708180792258343,-0.3140002886216171,-0.020638563163469247,-0.006476292610659625,-0.018823439993616988,37.05720098055307,1787429377.991132
657,263,SNIFF,190.0,268.0,181.0,258.0,1,1,1,0,1,1,24.89876315055178,52.202866261317226,-0.05459887190806774,9.817950498643729,0.1710175683697939,0.008163463052697932,0.001927267003804209,-0.0014551025405578554,37.152263255387304,1787429377.9967258
659,264,SNIFF,189.0,269.0,181.0,259.0,0,1,0,1,1,0,30.218134786168328,51.94926574644096,-0.010687409707528331,9.80234412693737,0.2994473250602718,0.009445522807204459,0.00030137180919192455,0.03130855262977938,36.94886795874089,1787429377.9973533
662,265,SNIFF,191.0,268.0,179.0,260.0,1,1,1,1,0,0,17.986523482399217,54.44385625905845,0.03213477288702615,9.794003099572107,0.20437261307506405,-0.010552407855124204,-0.0017556488520471033,-0.01577704986154532,36.830824225074636,1787429378.0023897
664,266,SNIFF,191.0,267.0,177.0,263.0,0,1,1,1,0,0,22.937648346846707,55.56350304407532,-0.01936597082732524,9.711822972934536,0.3161194508743654,-0.0004218561478101196,0.0003872749822453588,-0.012855064685583378,37.492368171878724,1787429378.0027537
667,267,SNIFF,189.0,266.0,178.0,264.0,1,0,1,1,0,1,24.755203023073626,58.10594563267081,-0.0002882445680712116,9.810784326451996,0.3988753561138643,0.014071789620566046,0.01698965887187552,0.00029654840257281037,37.41450667294204,1787429378.0060823
669,268,SNIFF,191.0,269.0,175.0,264.0,1,1,1,1,1,0,22.742849787706874,53.15934350296145,0.049035519516100176,9.775212843101176,-0.23615482554272568,0.002786021961028394,0.01884757993736987,0.02279493429707824,36.98796922048035,1787429378.0086057
672,269,SNIFF,191.0,269.0,174.0,264.0,1,1,0,1,0,0,31.73607313895809,53.02524511120674,0.08783598399252254,9.80687423674249,-0.6063882520678451,0.0018389698555901376,-0.00403955194989683,-0.009221525987276694,37.19903432554468,1787429378.0117362
674,270,SNIFF,193.0,266.0,175.0,264.0,1,1,1,1,0,1,23.79993768650978,60.88805209357382,0.0831564290662563,9.810873567723995,0.6104406853288266,-0.00019499471740107863,0.005961340112825498,0.02299169420597556,37.21515830999287,1787429378.013013
677,271,SNIFF,195.0,266.0,174.0,264.0,1,1,1,1,0,0,20.99259115128035,48.415544180048826,0.1700025420721607,9.80368890534039,-0.19831401260018924,0.009838580303606051,0.021320311754507475,0.01750489419006053,37.03428916931328,1787429378.0161111
679,272,SNIFF,194.0,265.0,174.0,265.0,1,1,1,1,0,1,30.623004149993676,40.488472264353405,0.10456551327588992,9.784590633538476,0.23053275035601659,-0.011185320706792505,0.00209850053093024,0.004411641266729674,37.385445297137764,1787429378.0181856
682,273,SNIFF,196.0,262.0,175.0,266.0,1,1,1,0,0,1,23.493473761949872,45.89249786703287,0.11907310143270969,9.865294391364216,-0.37326143230786885,0.003925624989270626,0.00530789875634636,0.012864519851419644,37.40376224864135,1787429378.0223365
684,274,SNIFF,195.0,262.0,174.0,267.0,1,1,0,0,1,1,23.16904488208025,40.38635163589403,0.18712357875346108,9.843896398148484,-0.4188614347042526,0.014973113502597338,0.007165665362865167,0.019312599899642433,36.99407948102305,1787429378.0232227
687,275,SNIFF,194.0,263.0,171.0,269.0,1,0,0,1,0,1,27.944621240305537,54.84067898328861,0.22046740580912622,9.878657177855125,-0.06171715477064404,-0.0014715874162974495,0.007759145273007173,-0.0005924634322695688,37.12270542545662,1787429378.0283878
689,276,SNIFF,195.0,262.0,170.0,271.0,1,1,1,1,0,0,29.18348795208877,61.4527421507418,0.2059083730507035,9.894636299575224,-0.18207651637194994,0.010702459020599258,0.02470685141650263,0.018612279598825644,37.09108585362102,1787429378.0285497
692,277,SNIFF,196.0,262.0,169.0,272.0,0,0,1,1,1,0,22.21846928256074,46.919288077705346,0.2198369194502299,9.85301569317765,-0.7119304247761628,0.0002217998634606467,0.0037037040029177107,0.011870061373213713,37.46088101938678,1787429378.0344625
694,278,SNIFF,194.0,262.0,169.0,272.0,1,1,1,1,1,0,29.395463690541753,49.03774018432841,0.2579542872819661,9.902690814533536,-0.3333113762971581,0.01760886467610452,0.017227859599795545,0.002764161193622534,37.32202610075942,1787429378.0344791
697,279,SNIFF,195.0,263.0,170.0,271.0,1,1,1,1,0,1,21.183932344655766,49.60903029115585,0.16901996399527383,9.885254438161047,-0.40804654291405684,0.011245466837528298,0.013629651987967303,0.015943298127496976,37.16839575425063,1787429378.038198
699,280,SNIFF,196.0,262.0,169.0,271.0,1,0,1,1,1,0,20.704031621079558,45.36082929894275,0.269311753315754,9.863388791142583,-0.45372166322888335,0.029034641261827553,0.03767933255306319,0.017260997974853393,37.13127978111993,1787429378.0445106
702,281,SNIFF,193.0,263.0,171.0,271.0,1,0,0,0,1,0,21.780630662725706,46.68784239104346,0.2658500101315231,9.861665154439299,0.27589097458462614,0.017734486425544742,0.018763213941418957,0.028880679427346265,37.23406775416136,1787429378.0453348
704,282,SNIFF,194.0,263.0,172.0,270.0,0,0,1,1,1,1,27.513867757171944,49.47224569411294,0.2534657481248428,9.904459772678624,-0.15051665537221662,0.03044697483788015,0.026970571581202182,0.019877139956986076,37.061569185661426,1787429378.0507169
707,283,SNIFF,192.0,265.0,172.0,269.0,0,0,1,1,0,1,19.25409317523943,47.09060004332699,0.27753387232538107,9.901439536760616,0.09439320804832244,0.03977111608532173,0.016318754235949938,0.02104717012857592,37.583632878925755,1787429378.0507343
709,284,SNIFF,189.0,269.0,168.0,272.0,1,0,1,0,1,1,18.554440979115913,54.15118413402239,0.2440242456456129,9.925285293498145,0.29979345790887585,0.01893164368724222,0.021141050019622618,0.01117601252563587,37.20883798391121,1787429378.0538158
712,285,SNIFF,190.0,266.0,170.0,273.0,0,1,1,0,0,1,26.97696697292229,48.413937816405976,0.27897926757019254,9.826856610081219,-0.1647284222397515,0.015055688594184161,0.0166693148051628,0.018770607973082644,37.304575933383525,1787429378.0564065
714,286,SNIFF,189.0,267.0,170.0,273.0,0,1,1,1,1,1,33.58153450190667,47.721584312902195,0.2855776914975574,9.847522937799976,0.052283744844297014,0.018318066414807675,0.024499300686509407,0.010688029138956522,37.020782238444845,1787429378.0589695
717,287,SNIFF,191.0,265.0,168.0,274.0,1,1,1,0,0,0,30.578373355309523,53.593005035936415,0.3752119986953036,9.943008749729344,-0.19410055853124386,0.012249134283392117,-0.00010277865391619331,0.01558122538992803,37.04060846934376,1787429378.0614703
719,288,SNIFF,193.0,259.0,169.0,278.0,1,0,1,1,1,0,29.189090244677118,50.10050425443045,0.26632395078354126,9.904815346547878,-0.21894415260289524,0.025379556763933858,0.01974032448189707,0.016538818063817254,36.93290862992803,1787429378.0641966
722,289,SNIFF,189.0,259.0,172.0,278.0,0,0,1,1,0,0,30.52926377018938,53.50115055100005,0.2732874497726742,9.945058810895368,0.12501954064317328,-0.00018108747253728005,0.028981562005445913,0.025293192777394814,37.17403596566549,1787429378.0663733
724,290,SNIFF,189.0,258.0,173.0,279.0,1,0,1,0,1,0,28.265634709589904,46.42578034751956,0.302457686003308,9.888927103199677,-0.14266908856741775,0.020358757503511033,-0.01694627695169082,0.04125328420942293,37.22989682014791,1787429378.0702167
727,291,SNIFF,190.0,258.0,171.0,279.0,0,1,1,1,0,0,19.850228203493437,42.89679282416016,0.40887824222027,9.982243225367517,-0.035654196481521516,0.0368130336306291,0.017716761271984696,0.02092556302519731,37.47494973664613,1787429378.073487
729,292,SNIFF,191.0,257.0,170.0,280.0,0,1,1,1,1,0,20.42353662498634,54.206216161232646,0.3061603653488708,10.0187173377653,-0.02901868046559089,0.009981222582932128,0.02184100440226355,0.013037230185394696,36.99779346265935,1787429378.073701
732,293,SNIFF,193.0,256.0,170.0,280.0,1,1,1,0,0,0,20.682805108312806,50.87742234179305,0.3439860298808044,9.968032585965071,-0.1800980734149361,0.025640293973312096,0.024672566585127138,0.017429055116903475,37.09225762069019,1787429378.078464
734,294,SNIFF,191.0,257.0,171.0,279.0,1,1,1,1,1,1,24.88163538592989,49.93225491823502,0.2845761779110413,9.982482516676733,-0.33951340697887256,0.019504730097478575,0.005584359398630575,0.014027757616992632,37.192658560876204,1787429378.0796852
737,295,SNIFF,193.0,258.0,171.0,276.0,1,1,1,1,0,1,30.82216225792115,43.7780365720477,0.29825003169078157,9.968727674602606,-0.11100430940071374,0.03027382638728604,0.03205750634022322,0.030896844739552468,37.464947393125456,1787429378.0821424
739,296,SNIFF,192.0,259.0,170.0,277.0,0,0,0,1,1,0,30.63289067518383,56.79230820326407,0.3337047169777077,9.903387483743412,0.23622809575757872,0.015926319181828005,0.014477094077145525,0.033759876108858514,37.59497821707147,1787429378.083926
742,297,SNIFF,192.0,257.0,170.0,279.0,1,1,1,1,1,1,27.818127487475245,50.308387125902556,0.4099320761190309,9.984255452996836,-0.1787516782283824,0.030148112017675747,0.041127161934772304,0.028725108204206356,37.15205724429384,1787429378.0864663
744,298,SNIFF,192.0,255.0,171.0,280.0,1,0,1,1,0,0,26.55101476910852,52.7115337003619,0.37677442916552406,10.001564982826057,-0.1625745508941078,0.02911108417633188,0.026970548904378798,0.024413541251901528,37.00856943443837,1787429378.088679
747,299,SNIFF,191.0,256.0,172.0,280.0,1,0,1,1,1,0,29.056432894735096,51.4721296914345,0.3231687686059541,9.952974850452607,-0.12446315179505676,0.006086607970006968,0.010315669311499532,0.010713110745948903,36.83533657129544,1787429378.0977495
749,300,SNIFF,191.0,252.0,172.0,283.0,0,0,1,1,1,0,29.122164437986,41.30985297217771,0.26350132969170187,9.848575827004433,0.010945816731190161,0.014840558630263031,0.018206103490400402,0.007791417502499601,37.44427122586267,1787429378.1011372
752,301,SNIFF,189.0,251.0,172.0,285.0,1,1,1,1,0,0,23.74197133754525,46.677409076983025,0.3305960083327107,9.953373310334918,-0.13999903015064669,0.03481014011504552,0.021801272766237015,0.017814246545280524,36.70424869641984,1787429378.101151
754,302,SNIFF,190.0,251.0,171.0,286.0,1,0,1,0,1,1,26.895570828272227,59.68064576135215,0.2522882338303846,9.983675882645237,-0.05181624639481702,0.0168748912523247,0.010352462079078844,0.005315740638731867,36.60283549317802,1787429378.103244
757,303,SNIFF,192.0,250.0,169.0,287.0,1,1,1,1,1,1,30.103728526320907,40.93266388102457,0.2844216040143832,9.987601763418152,0.10680984319684844,0.022000006771296998,0.012854008506031533,0.0117364647664091,37.32271710320228,1787429378.1052666
759,304,SNIFF,190.0,252.0,170.0,286.0,0,0,1,1,1,0,23.456789773809476,48.18244523656615,0.2813688126974508,9.97858759512464,0.36968121503748264,0.036565875211993816,0.026064511026372424,0.01914963605967874,36.93105105073672,1787429378.1103745
762,305,SNIFF,191.0,251.0,171.0,285.0,1,1,0,1,1,0,28.578056354728787,46.77878520277521,0.3160205326387245,9.933323927069736,-0.25901366479282684,0.00994434715969103,0.04180848629973951,0.020951072578338524,37.29980452014355,1787429378.1143777
764,306,SNIFF,193.0,250.0,171.0,284.0,1,0,1,0,0,0,15.629133938390925,62.33286115171171,0.23455799105384934,9.887400312680255,-0.5498689223749311,0.0260453384604417,0.020991240628375218,0.01888570034265216,36.97974863583776,1787429378.1143942
767,307,SNIFF,191.0,248.0,173.0,286.0,1,0,1,1,1,1,30.068087225672762,55.946400144989,0.32288630959306,9.981498221002878,-0.5386337738474608,0.01977906331196777,0.017941000406509176,0.02777395311427516,37.54846276923925,1787429378.1187649
769,308,SNIFF,191.0,247.0,172.0,289.0,1,1,1,1,1,0,31.808352528157258,42.11823134597502,0.3004915929791182,9.95134144017496,-0.20722588709305947,0.023333044866403627,0.01486206515726328,0.026262490317194596,37.14712686129732,1787429378.1200702
772,309,SNIFF,190.0,245.0,173.0,290.0,0,0,0,0,0,1,25.918017751308675,43.64817639227782,0.3033672039144404,9.953114368033368,-0.0897980390113152,0.030373239820837103,0.00675210784479136,0.028814825403149898,37.191411783408654,1787429378.1241446
774,310,SNIFF,192.0,244.0,172.0,289.0,0,1,1,1,0,1,34.37511540329087,40.0347987451875,0.22590666108353658,9.879352909960586,-0.3924900745756492,0.0032024680870062026,0.012958590537770126,0.03263710800873038,37.10451627571846,1787429378.1251316
777,311,SNIFF,195.0,245.0,174.0,284.0,0,1,1,1,1,0,26.977113129103635,45.39322664161138,0.2943683239604856,9.984053847645727,-0.7180017209958356,0.014986783854475313,0.006105847522124041,0.03523205778493996,37.12376893845952,1787429378.1278443
779,312,SNIFF,197.0,243.0,174.0,284.0,1,0,1,1,0,0,25.4443527491796,55.09043869377703,0.29402623705378583,9.946609067833208,0.11844730494582689,0.007553284331691954,0.018607938946676814,0.016259520903780293,37.03372686024054,1787429378.1306279
782,313,SNIFF,198.0,243.0,175.0,282.0,1,1,0,0,0,1,26.83466359585593,54.566903298837914,0.2662959354673292,9.985380522170214,-0.3402281923423973,0.013465470684731161,0.03185174970834343,0.029659363238468007,37.13683316633604,1787429378.1324139
784,314,SNIFF,198.0,244.0,174.0,282.0,1,0,1,1,1,0,33.23319637797489,49.060768533709435,0.24847873359474326,9.891312686563161,-0.18756989004510805,0.016642080327210408,0.025185065009112217,0.01554075931512129,37.1933747881276,1787429378.1349585
787,315,SNIFF,195.0,245.0,176.0,282.0,0,1,1,1,0,0,23.714201716286944,51.31663975171959,0.18783423763666954,9.97282413683408,-0.0743408387982688,0.01175669263361808,0.02161644289588724,0.02450595395615999,37.295423907575895,1787429378.1374083
789,316,SNIFF,196.0,245.0,177.0,281.0,0,1,1,0,1,0,38.407543214979455,49.263942673311675,0.25044166591114314,9.910833396426748,-0.21239502296215576,0.019814590500107976,-0.004204507220363168,0.021448361533930954,37.714386029048335,1787429378.1411314
792,317,SNIFF,197.0,243.0,178.0,279.0,1,0,1,0,0,1,23.763190105097117,43.128632174679666,0.22422446686145656,9.923246540130382,-0.41578672076885326,0.011368734793644333,0.03169472182772919,0.017867787018061215,37.056499915554355,1787429378.142111
794,318,SNIFF,196.0,241.0,179.0,282.0,1,0,0,0,0,1,28.201052283760532,60.56541431676564,0.13777793804603716,9.919893515899611,-0.5985501507703569,0.016383117711824158,0.022931000644189,0.011498566785681667,37.14948519240176,1787429378.1449354
797,319,SNIFF,195.0,238.0,179.0,285.0,1,1,0,0,1,1,18.865100447621778,40.281591837129554,0.17618433064108394,9.92820675897884,-0.07566911646242704,0.027304576032541647,0.014558094518625069,0.010426986240717551,37.031228984959135,1787429378.1476197
799,320,SNIFF,197.0,237.0,177.0,288.0,1,1,1,1,0,1,23.6815201292951,59.33609796169986,0.18524818792462447,9.913839055952174,-0.14693512859992494,0.016811939892055754,0.004813329363784367,0.03368579447664514,37.56928797018229,1787429378.149867
802,321,SNIFF,197.0,238.0,176.0,288.0,0,1,1,0,1,0,26.505124548950278,46.035938337369174,0.20111159175961374,9.864065582259647,0.3500900799575094,0.0208555244749249,0.03581374270646652,0.01010565383778274,37.021049202526385,1787429378.1525722
804,322,SNIFF,197.0,234.0,176.0,290.0,1,0,1,1,0,0,25.959932419534802,61.485952451622694,0.17463347731113557,9.869895547672265,-0.018046415088272982,0.01266098919017614,-0.0006302487725045706,0.017216967925054553,37.008521454785125,1787429378.1551723
807,323,SNIFF,197.0,232.0,176.0,292.0,1,1,1,1,1,1,24.740912200328033,40.41543427300063,0.13222188280956443,9.810171524076734,-0.34891662865807743,0.026624709963172552,0.009772849718200494,-0.000979476865476817,37.32817883170843,1787429378.1581545
809,324,SNIFF,193.0,233.0,177.0,295.0,1,0,1,1,0,1,32.1538612561141,52.043732170947266,0.14635523888824503,9.918667111681463,-0.2282957607877481,0.0016332557694028436,0.012648820541075318,0.008650094475725113,37.233530292945346,1787429378.161729
812,325,SNIFF,194.0,232.0,176.0,297.0,0,1,1,1,0,0,27.326786314858374,49.869749240673784,0.17816868892998233,9.853156399491015,0.30772829700498006,0.01895999908914077,0.014111628051962258,0.007737088408089183,37.39397953873109,1787429378.162482
814,326,SNIFF,194.0,233.0,176.0,295.0,1,1,1,0,0,1,21.985242385467572,39.56607663680053,0.14210526129495304,9.953111996803184,0.3071954158728487,0.015435910775794696,0.010816114219331253,0.009961631757029637,37.067655280362374,1787429378.1647408
817,327,SNIFF,193.0,236.0,177.0,293.0,0,0,1,1,1,0,25.82743862372223,50.708058518774735,0.105443156195716,9.799713622740638,-0.38151936508570794,0.016157061014096433,0.0018539770356611439,-0.00489514305947941,37.48978680495017,1787429378.1676009
819,328,SNIFF,196.0,235.0,175.0,292.0,1,0,0,1,1,0,25.44915423687773,38.434873185699516,0.08222143034060361,9.789223078029814,-0.01807336753944079,-0.0023032288298447277,-0.0026534229482637027,0.008350594981408518,37.350560364588354,1787429378.1735256
822,329,SNIFF,197.0,235.0,175.0,292.0,1,1,1,1,0,0,32.285579987803075,41.29892377873843,0.12045375953115797,9.880121843397918,-0.8668336141435983,0.0030088444862170064,0.0028555715711041946,0.017440305002437206,37.32997559469852,1787429378.1738048
824,330,SNIFF,197.0,236.0,173.0,291.0,1,1,1,0,0,0,25.495697854520365,46.05388334724519,0.10641606642011148,9.693549832603193,-0.4343159420392246,0.003285763296940641,-0.0076253474801323655,0.0006471512963114904,36.851936086933115,1787429378.1774313
